"celltype","region","contrast","type","log2_OR","odds.ratio","SE","p.value","p_adj","estimate"
"Endothelial","Arteries","Disease_effect","Disease",-0.0187231119793713,0.98710597718349,0.207822087262616,0.950848058893938,0.995732776934036,NA
"ExNeuron1","Arteries","Disease_effect","Disease",-0.484560510278155,0.714714761027499,0.181284381519046,0.18544446876078,0.426522278149795,NA
"ExNeuron10","Arteries","Disease_effect","Disease",-1.73271355932031,0.30088549004473,0.0887351697014836,4.6517564471321e-05,0.00136691647269665,NA
"ExNeuron11","Arteries","Disease_effect","Disease",-1.76843493234739,0.293526989256648,0.0896129452458807,5.94311509868111e-05,0.00136691647269665,NA
"ExNeuron12","Arteries","Disease_effect","Disease",-0.0109746835358549,0.992421789586056,0.304250777365318,0.980203994791527,0.995732776934036,NA
"ExNeuron13","Arteries","Disease_effect","Disease",-0.155199275562311,0.898008324856868,0.277262694296155,0.727524183398754,0.984297424598314,NA
"ExNeuron14","Arteries","Disease_effect","Disease",-0.71251029588561,0.610257363928754,0.323326432458497,0.351256105531342,0.646311234177669,NA
"ExNeuron2","Arteries","Disease_effect","Disease",-0.0451155642496698,0.969212176989705,0.206139705463923,0.883107510579512,0.995732776934036,NA
"ExNeuron3","Arteries","Disease_effect","Disease",-0.00353140928810841,0.997555206994765,0.206494936455827,0.990565237123154,0.995732776934036,NA
"ExNeuron4","Arteries","Disease_effect","Disease",-0.843955421189698,0.557114039787405,0.162329936972455,0.044679293788558,0.120896912604333,NA
"ExNeuron5","Arteries","Disease_effect","Disease",-0.00161478231333797,0.998881344354535,0.209047988154248,0.995732776934036,0.995732776934036,NA
"ExNeuron6","Arteries","Disease_effect","Disease",0.505936367046506,1.42004472324623,0.418519535331496,0.234088733103561,0.468177466207122,NA
"ExNeuron7","Arteries","Disease_effect","Disease",0.231882749648128,1.17436652451159,0.357270014681436,0.59727392104114,0.886277431222337,NA
"ExNeuron8","Arteries","Disease_effect","Disease",-0.121343067049528,0.91933140686419,0.188623392174819,0.68185226192995,0.980162626524302,NA
"ExNeuron9","Arteries","Disease_effect","Disease",-0.17148041726366,0.887931065675048,0.281419082299298,0.707638353911608,0.984297424598314,NA
"Fibroblast","Arteries","Disease_effect","Disease",-1.13120133853774,0.456535407738635,0.130150471425371,0.00595245898054245,0.0248921011913593,NA
"InhNeuron1","Arteries","Disease_effect","Disease",-0.273476432908325,0.827323557178381,0.241354669547856,0.51583558384026,0.836207137391878,NA
"InhNeuron2","Arteries","Disease_effect","Disease",-1.58738536593163,0.332774002405749,0.0934487362934881,8.92220520423292e-05,0.00136807146464905,NA
"InhNeuron3","Arteries","Disease_effect","Disease",0.0296441728508893,1.02076033373138,0.230945490733408,0.927636017047583,0.995732776934036,NA
"InhNeuron4","Arteries","Disease_effect","Disease",-0.940485258143295,0.521057590452977,0.165136123048239,0.0396922381356408,0.114115184639967,NA
"InhNeuron5","Arteries","Disease_effect","Disease",-0.00656927846111449,0.995456874514531,0.21511111602441,0.983188337918103,0.995732776934036,NA
"Microglia1","Arteries","Disease_effect","Disease",0.0629057390905169,1.04456751205753,0.246445994551335,0.853376390618011,0.995732776934036,NA
"Microglia2","Arteries","Disease_effect","Disease",0.102264689892274,1.07345721450589,0.36641048407846,0.83548878997217,0.995732776934036,NA
"Microglia3","Arteries","Disease_effect","Disease",-0.614866189271627,0.652990455946104,0.131604831915045,0.0344587191460031,0.105673405381076,NA
"Microglia4","Arteries","Disease_effect","Disease",-0.0673100300940494,0.954415891479577,0.204733132300252,0.827820457073726,0.995732776934036,NA
"Microglia5","Arteries","Disease_effect","Disease",-1.11329240791461,0.462237942379927,0.148921452752207,0.0166109886212582,0.0545789626127055,NA
"Oligodendrocytes1","Arteries","Disease_effect","Disease",0.554386914987425,1.46854443073632,0.721127445067357,0.433889928202833,0.767651411435781,NA
"Oligodendrocytes2","Arteries","Disease_effect","Disease",-1.29709885060113,0.406943708604632,0.112589371768902,0.0011555049694691,0.00664415357444734,NA
"Oligodendrocytes3","Arteries","Disease_effect","Disease",-1.47808606416291,0.358964712929831,0.0965761574520452,0.000140045219097099,0.00161052001961664,NA
"Oligodendrocytes4","Arteries","Disease_effect","Disease",-0.417276517353749,0.748836925961531,0.181365821494849,0.232395287145879,0.468177466207122,NA
"Oligodendrocytes5","Arteries","Disease_effect","Disease",-1.19646657284888,0.436342657935608,0.134279862124584,0.00704095457590724,0.0269903258743111,NA
"Oligodendrocytes6","Arteries","Disease_effect","Disease",-0.73575454534561,0.600503872499847,0.154661832900684,0.0476902695646129,0.121875133331789,NA
"Oligodendrocytes7","Arteries","Disease_effect","Disease",-1.2737481512527,0.413583876533397,0.121549568303563,0.00266338562188533,0.0136128598451917,NA
"Oligodendrocytes8","Arteries","Disease_effect","Disease",-0.579156019775789,0.669355237375216,0.424949046598542,0.527174064877488,0.836207137391878,NA
"OPC1","Arteries","Disease_effect","Disease",-1.29389380046537,0.407848768090522,0.103006559534795,0.000383678697022182,0.00252131715186005,NA
"OPC2","Arteries","Disease_effect","Disease",0.0828054197968704,1.05907548466036,0.247769788931848,0.806195619619037,0.995732776934036,NA
"OPC3","Arteries","Disease_effect","Disease",0.312637514214284,1.24197618860875,0.371378864227635,0.468631615895855,0.79840941967442,NA
"Pericytes","Arteries","Disease_effect","Disease",-1.61578615505447,0.326287097576198,0.0993068180512725,0.000233370708189009,0.00214701051533888,NA
"SMC","Arteries","Disease_effect","Disease",-0.613387556468299,0.653660055579063,0.178711581116456,0.119921103510407,0.290335303235722,NA
"VLMC1","Arteries","Disease_effect","Disease",-0.834883578377161,0.560628278388255,0.132575847145626,0.0143987796099875,0.0509495278507251,NA
"VLMC2","Arteries","Disease_effect","Disease",0.290747576271462,1.22327399007614,0.430337435384371,0.56673263043917,0.868990033340061,NA
"Astrocytes1","Capillaries","Disease_effect","Disease",0.48384676252156,1.39846753504542,0.302239174385764,0.120710780766591,0.241421561533183,NA
"Astrocytes2","Capillaries","Disease_effect","Disease",-0.587454459129254,0.665516131312667,0.187396503702633,0.148150610192383,0.250634322562008,NA
"Astrocytes3","Capillaries","Disease_effect","Disease",0.816420778176475,1.76103157682607,0.364198687046838,0.00621289180969296,0.0238160852704897,NA
"Astrocytes4","Capillaries","Disease_effect","Disease",0.404597443380949,1.32371950010268,0.271292707494277,0.171193433264631,0.254028965489452,NA
"Astrocytes5","Capillaries","Disease_effect","Disease",0.775555683976308,1.71184927872392,0.377436775713263,0.0147627990487395,0.0452725837494677,NA
"Endothelial","Capillaries","Disease_effect","Disease",0.284909039622697,1.21833344663454,0.170835022419422,0.159017523761744,0.252234692863455,NA
"ExNeuron1","Capillaries","Disease_effect","Disease",0.173970219094388,1.12815884913984,0.327604512723655,0.677951124525562,0.749758648433352,NA
"ExNeuron10","Capillaries","Disease_effect","Disease",-0.643158765956737,0.64030946189958,0.222624400969621,0.19976728053091,0.278463481952178,NA
"ExNeuron11","Capillaries","Disease_effect","Disease",-0.145970098171221,0.903771458457082,0.273738185633738,0.738341177447935,0.789853352618721,NA
"ExNeuron12","Capillaries","Disease_effect","Disease",-0.679896444431556,0.624210078174238,0.253394970482819,0.245675822230983,0.326836335484758,NA
"ExNeuron13","Capillaries","Disease_effect","Disease",-0.648688525332533,0.637859893514215,0.252378222020789,0.255784958205463,0.326836335484758,NA
"ExNeuron14","Capillaries","Disease_effect","Disease",-0.790932562398034,0.577970369399072,0.216365454643604,0.14306365008736,0.250634322562008,NA
"ExNeuron2","Capillaries","Disease_effect","Disease",0.501861028230134,1.41603902759224,0.307854408791515,0.10958322196553,0.241421561533183,NA
"ExNeuron3","Capillaries","Disease_effect","Disease",0.43093999015756,1.34811165498606,0.259239503236412,0.120341574157971,0.241421561533183,NA
"ExNeuron4","Capillaries","Disease_effect","Disease",-0.536085929880218,0.689639383351882,0.187228652796224,0.17109174460806,0.254028965489452,NA
"ExNeuron5","Capillaries","Disease_effect","Disease",0.29722724633465,1.22878051675778,0.222209009420658,0.254590479454294,0.326836335484758,NA
"ExNeuron6","Capillaries","Disease_effect","Disease",-0.307191113868962,0.808213797600219,0.371212495788051,0.64293867189467,0.739379472678871,NA
"ExNeuron7","Capillaries","Disease_effect","Disease",-1.61791399975022,0.325806208340682,0.120775304123937,0.00248422880047404,0.0142843156027257,NA
"ExNeuron8","Capillaries","Disease_effect","Disease",0.372305655746675,1.29441986694699,0.233506011598567,0.152560022429048,0.250634322562008,NA
"ExNeuron9","Capillaries","Disease_effect","Disease",-0.730058120940172,0.602879625527005,0.233843270136347,0.192017570382628,0.276025257425028,NA
"Fibroblast","Capillaries","Disease_effect","Disease",-1.17415743323744,0.443142489298515,0.117761916551706,0.00219422927459303,0.0142843156027257,NA
"InhNeuron1","Capillaries","Disease_effect","Disease",-2.92466853992681,0.131700384263002,0.049561291375923,7.16455731336653e-08,3.2956963641486e-06,NA
"InhNeuron2","Capillaries","Disease_effect","Disease",-1.12588707026138,0.458220189003517,0.229212207563997,0.11873257462798,0.241421561533183,NA
"InhNeuron3","Capillaries","Disease_effect","Disease",0.539258054239342,1.45322496404743,0.373094996125239,0.145416576183776,0.250634322562008,NA
"InhNeuron4","Capillaries","Disease_effect","Disease",-2.4221461120485,0.186578400825693,0.0665204830374651,2.48894285805839e-06,5.72456857353431e-05,NA
"InhNeuron5","Capillaries","Disease_effect","Disease",0.417702550854879,1.33579864032775,0.182120329303909,0.0337026062395685,0.0908144377119887,NA
"Microglia1","Capillaries","Disease_effect","Disease",-1.1630886628908,0.446555481626128,0.135890459531996,0.00806680137620024,0.0285440664080932,NA
"Microglia2","Capillaries","Disease_effect","Disease",-0.16195032091276,0.893815940306598,0.330317830308747,0.761314596791871,0.795919805736956,NA
"Microglia3","Capillaries","Disease_effect","Disease",-1.44220960291152,0.368003246060844,0.10838424154512,0.000688256313836867,0.00618536588214961,NA
"Microglia4","Capillaries","Disease_effect","Disease",0.51054536803085,1.42458861725842,0.266901603335956,0.0589115704758031,0.142628012730892,NA
"Microglia5","Capillaries","Disease_effect","Disease",-0.167404261239495,0.890443352253019,0.254337108545965,0.684562244221756,0.749758648433352,NA
"Oligodendrocytes1","Capillaries","Disease_effect","Disease",-1.12874155832552,0.457314459864349,0.238979946411297,0.134346935916491,0.250634322562008,NA
"Oligodendrocytes2","Capillaries","Disease_effect","Disease",0.133849632268161,1.09721757195709,0.208891381549021,0.62603106786085,0.738395618502541,NA
"Oligodendrocytes3","Capillaries","Disease_effect","Disease",-2.11619757865857,0.230654032679106,0.0851783434537938,7.12599603988791e-05,0.00109265272611615,NA
"Oligodendrocytes4","Capillaries","Disease_effect","Disease",-0.564150611394137,0.676353503331578,0.314856452324426,0.400905800786404,0.485307022004595,NA
"Oligodendrocytes5","Capillaries","Disease_effect","Disease",-2.21973680771004,0.21468051991784,0.0927879673571837,0.00037111042713484,0.00426776991205066,NA
"Oligodendrocytes6","Capillaries","Disease_effect","Disease",0.68388212235441,1.6064567301021,0.362245065351777,0.0355360843220825,0.0908144377119887,NA
"Oligodendrocytes7","Capillaries","Disease_effect","Disease",-0.0205835757339649,0.985833850217582,0.251592020343629,0.955417231823432,0.955417231823432,NA
"Oligodendrocytes8","Capillaries","Disease_effect","Disease",-1.24516163681569,0.421860630952348,0.329062925671398,0.268521386598766,0.333837399555222,NA
"OPC1","Capillaries","Disease_effect","Disease",0.025983903997323,1.01817384003868,0.201418715961229,0.927457521760792,0.948067688911032,NA
"OPC2","Capillaries","Disease_effect","Disease",0.606877626388518,1.5229595523423,0.223802739213326,0.00420277734098629,0.0193327757685369,NA
"OPC3","Capillaries","Disease_effect","Disease",-1.62270352364951,0.324726375663502,0.126603826935446,0.00391499940503634,0.0193327757685369,NA
"Pericytes","Capillaries","Disease_effect","Disease",-1.20658860641886,0.433291966519711,0.157900252057619,0.0217331833579482,0.0624829021541012,NA
"SMC","Capillaries","Disease_effect","Disease",-1.55053153452158,0.341384264246213,0.148472156810242,0.0134667661327878,0.0442479458648741,NA
"VLMC1","Capillaries","Disease_effect","Disease",-1.22224309715646,0.428615789567585,0.128638874385565,0.00476073401243356,0.0199085240519949,NA
"VLMC2","Capillaries","Disease_effect","Disease",-2.00703209725748,0.248784395407488,0.10329969116766,0.000806786854193428,0.00618536588214961,NA
"Astrocytes1","Parenchyma","Disease_effect","Disease",0.0424502212467457,1.02986142172081,0.250493568153613,0.903712602092104,0.923795104360818,NA
"Astrocytes2","Parenchyma","Disease_effect","Disease",-0.692603779668825,0.61873614509066,0.169183697465899,0.079134823284091,0.202233437281566,NA
"Astrocytes3","Parenchyma","Disease_effect","Disease",0.0703839137960741,1.04999605960424,0.263890770684951,0.846084700950132,0.923795104360818,NA
"Astrocytes4","Parenchyma","Disease_effect","Disease",-0.679152163919552,0.624532188698914,0.147662137897047,0.0464773769830363,0.147306469282602,NA
"Astrocytes5","Parenchyma","Disease_effect","Disease",0.0991429207302383,1.07113693022402,0.248374030658197,0.766951838682938,0.923795104360818,NA
"Endothelial","Parenchyma","Disease_effect","Disease",-0.656972533338098,0.634207773874175,0.151142047368861,0.0560281939616005,0.161081057639601,NA
"ExNeuron1","Parenchyma","Disease_effect","Disease",-0.212196571468067,0.863221934018576,0.210294858961729,0.54600941226029,0.770205615605285,NA
"ExNeuron10","Parenchyma","Disease_effect","Disease",-0.857374706498442,0.551956047211109,0.165913040189761,0.0480347182443267,0.147306469282602,NA
"ExNeuron11","Parenchyma","Disease_effect","Disease",-0.86388068159425,0.549472551155577,0.144617157101108,0.0228983874427971,0.0877771518640556,NA
"ExNeuron12","Parenchyma","Disease_effect","Disease",-0.304167632332647,0.809909361654372,0.280444228040173,0.542607083742245,0.770205615605285,NA
"ExNeuron13","Parenchyma","Disease_effect","Disease",-0.0632530107509877,0.957103592688615,0.215746378716756,0.845783522948626,0.923795104360818,NA
"ExNeuron14","Parenchyma","Disease_effect","Disease",-0.0840345936084216,0.943415628968198,0.29454991768281,0.852002534837686,0.923795104360818,NA
"ExNeuron2","Parenchyma","Disease_effect","Disease",-0.137451511789095,0.909123684176264,0.214850587336618,0.68684146848327,0.902705930006583,NA
"ExNeuron3","Parenchyma","Disease_effect","Disease",-0.0519742619161024,0.96461539343962,0.222215499705689,0.875729975089909,0.923795104360818,NA
"ExNeuron4","Parenchyma","Disease_effect","Disease",-0.234903766855123,0.849741678190339,0.243112438227837,0.569282411534341,0.770205615605285,NA
"ExNeuron5","Parenchyma","Disease_effect","Disease",0.380471923674064,1.30176761034415,0.230774064748504,0.136848850408183,0.299764148513163,NA
"ExNeuron6","Parenchyma","Disease_effect","Disease",-0.812715012878891,0.569309463694518,0.170694075706952,0.0602640386275162,0.163067398639162,NA
"ExNeuron7","Parenchyma","Disease_effect","Disease",-0.568615116464076,0.674263722584505,0.216244528095892,0.219096584733975,0.41993512074012,NA
"ExNeuron8","Parenchyma","Disease_effect","Disease",0.0756302370252473,1.05382129410524,0.270660697105738,0.838268122549797,0.923795104360818,NA
"ExNeuron9","Parenchyma","Disease_effect","Disease",-0.0236311164704789,0.983753578392734,0.22322067296295,0.942452744075832,0.942452744075832,NA
"Fibroblast","Parenchyma","Disease_effect","Disease",-0.783239260413012,0.581060681106927,0.186920279588007,0.0914764998549671,0.221469420701499,NA
"InhNeuron1","Parenchyma","Disease_effect","Disease",-2.56326045194879,0.169192737499819,0.0519780386578011,7.32242861496792e-09,3.36831716288524e-07,NA
"InhNeuron2","Parenchyma","Disease_effect","Disease",-1.97243034747318,0.254823397085907,0.142865086985285,0.0147443339217576,0.0678239360400848,NA
"InhNeuron3","Parenchyma","Disease_effect","Disease",-0.358354909793858,0.780053559708146,0.223113068657148,0.385155239630069,0.636924730181072,NA
"InhNeuron4","Parenchyma","Disease_effect","Disease",-1.8289377653144,0.281471788345131,0.095873654710777,0.000197761033073543,0.00181940150427659,NA
"InhNeuron5","Parenchyma","Disease_effect","Disease",-0.52722708670578,0.693887129947826,0.204782816184338,0.21561263940929,0.41993512074012,NA
"Microglia1","Parenchyma","Disease_effect","Disease",-0.313694245427204,0.804578869623407,0.202527200818221,0.387693314023261,0.636924730181072,NA
"Microglia2","Parenchyma","Disease_effect","Disease",0.0624413336618282,1.0442313185168,0.329751833630272,0.89098426761635,0.923795104360818,NA
"Microglia3","Parenchyma","Disease_effect","Disease",-1.65951250275877,0.31654609367073,0.0919651687366254,7.51664176577734e-05,0.000864413803064394,NA
"Microglia4","Parenchyma","Disease_effect","Disease",-0.120446789958298,0.919902720729641,0.249527054969762,0.758247282783548,0.923795104360818,NA
"Microglia5","Parenchyma","Disease_effect","Disease",-0.441238823699818,0.736501912308778,0.224751069579868,0.316228184441805,0.559480634012425,NA
"Oligodendrocytes1","Parenchyma","Disease_effect","Disease",-1.64706271401164,0.319289559967117,0.135652485937896,0.00720637169621919,0.0414366372532603,NA
"Oligodendrocytes2","Parenchyma","Disease_effect","Disease",-0.461462115077845,0.726249859699101,0.149590082063962,0.120445929398608,0.277025637616799,NA
"Oligodendrocytes3","Parenchyma","Disease_effect","Disease",-1.19120796470502,0.437936024440199,0.13345299158831,0.00673767822011773,0.0414366372532603,NA
"Oligodendrocytes4","Parenchyma","Disease_effect","Disease",-1.7630202197634,0.294630722594269,0.0822866724392617,1.21134316446112e-05,0.000234591160332863,NA
"Oligodendrocytes5","Parenchyma","Disease_effect","Disease",-0.51399001170522,0.700283008737046,0.217243328707144,0.250788092256093,0.461450089751211,NA
"Oligodendrocytes6","Parenchyma","Disease_effect","Disease",0.507770457893443,1.42185116687787,0.243473825410379,0.0398411171091718,0.140976260540146,NA
"Oligodendrocytes7","Parenchyma","Disease_effect","Disease",-0.241193606352648,0.846045051683829,0.22055069877863,0.521313339669297,0.770205615605285,NA
"Oligodendrocytes8","Parenchyma","Disease_effect","Disease",-0.260644416560526,0.834714989391574,0.261252932606743,0.563782270305275,0.770205615605285,NA
"OPC1","Parenchyma","Disease_effect","Disease",-1.05949538533928,0.479799850980067,0.140233442032905,0.0119826093109716,0.0612444475894104,NA
"OPC2","Parenchyma","Disease_effect","Disease",-0.0640067501434911,0.956603682283029,0.216648155413845,0.844690606969994,0.923795104360818,NA
"OPC3","Parenchyma","Disease_effect","Disease",-0.958085908945872,0.514739389338133,0.246131630388569,0.1648836729907,0.344756770798736,NA
"Pericytes","Parenchyma","Disease_effect","Disease",-1.12363962462887,0.458934565559966,0.152217263792136,0.0188632165038681,0.0788825417434486,NA
"SMC","Parenchyma","Disease_effect","Disease",-1.37883211354573,0.384529952973272,0.123298172625577,0.00287641178137056,0.022052490323841,NA
"VLMC1","Parenchyma","Disease_effect","Disease",-1.60387459312107,0.328992227803428,0.0845789723419316,1.52994234999693e-05,0.000234591160332863,NA
"VLMC2","Parenchyma","Disease_effect","Disease",-0.226754977020845,0.85455486358919,0.234451187225578,0.566720460691174,0.770205615605285,NA
"Astrocytes1","Arteries","AD_overall_vs_Control","Overall",0.142532982180639,NA,0.1560443002609,0.526648723967774,0.865208617947057,0.0987963347353111
"Astrocytes2","Arteries","AD_overall_vs_Control","Overall",-1.27306466388877,NA,0.277489081362221,0.00147264239839725,0.0135483100652547,-0.882421182444994
"Astrocytes3","Arteries","AD_overall_vs_Control","Overall",-0.0626991447304826,NA,0.179917589137553,0.80912610495051,0.954353867377524,-0.043459735393454
"Astrocytes4","Arteries","AD_overall_vs_Control","Overall",-0.557435040635266,NA,0.150169276195356,0.0100823188127022,0.0463786665384301,-0.386384526761653
"Astrocytes5","Arteries","AD_overall_vs_Control","Overall",-0.22531205933773,NA,0.156784990263774,0.319198802438426,0.543820181932134,-0.156174418676102
"Endothelial","Arteries","AD_overall_vs_Control","Overall",0.0664461830957605,NA,0.171217485926402,0.787932016389422,0.954353867377524,0.0460569844717963
"ExNeuron1","Arteries","AD_overall_vs_Control","Overall",-0.615115763909783,NA,0.221283828291451,0.0540067696918186,0.165620760388244,-0.426365757472043
"ExNeuron10","Arteries","AD_overall_vs_Control","Overall",-1.30584683574646,NA,0.267294311845623,0.000708367507992975,0.0135483100652547,-0.905144052440788
"ExNeuron11","Arteries","AD_overall_vs_Control","Overall",-1.02886479574404,NA,0.196117852302311,0.000276519901933626,0.0127199154889468,-0.713154732347364
