"celltype","region","contrast","type","log2_OR","odds.ratio","SE","p.value","p_adj","estimate"
"ExNeuron1","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.403306938366492,NA,0.193961200363742,0.149507534001643,0.764149618230622,-0.279551067228998
"ExNeuron10","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.449972283581047,NA,0.263642080941127,0.236796463351794,0.766591426710386,-0.311897019694323
"ExNeuron11","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.103553026285439,NA,0.0820465928463745,0.381661984708587,0.836021490314047,-0.0717774882082018
"ExNeuron12","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.684345004862317,NA,0.45711310492625,0.299404099165443,0.766591426710386,0.474351810650597
"ExNeuron13","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.0923341309623634,NA,0.305452174591218,0.834035161425507,0.932753471947053,-0.0640011425460149
"ExNeuron14","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.425460727406128,NA,0.284522808922058,0.299970558277977,0.766591426710386,0.294906903640541
"ExNeuron2","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.00746930584283259,NA,0.0868788951028115,0.952480212704066,0.977887189303459,-0.00517732828569933
"ExNeuron3","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.110157800050389,NA,0.1017601594196,0.453044924947913,0.841840242056211,0.0763555685216136
"ExNeuron4","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.425286302315256,NA,0.234401123563704,0.208531593401932,0.766591426710386,-0.294786001380584
"ExNeuron5","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.0427520214951609,NA,0.0747175606462089,0.691657925611747,0.899591138386853,-0.029633443162609
"ExNeuron6","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.577809821447206,NA,0.362371892695097,0.269056400162375,0.766591426710386,0.400507248635976
"ExNeuron7","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.836412428468397,NA,0.42463316270124,0.172154887662737,0.766591426710386,0.579756916578167
"ExNeuron8","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.148318118401422,NA,0.0984774728308673,0.296505103679522,0.766591426710386,-0.102806285595902
"ExNeuron9","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.587002310965863,NA,0.389709640881061,0.296459115694268,0.766591426710386,-0.40687899682816
"Fibroblast","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.521372921135698,NA,0.227758088861545,0.112576218270414,0.739786577205577,-0.361388170305512
"InhNeuron1","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.250733532271242,NA,0.275618465897494,0.528325267366098,0.841840242056211,0.173795240965647
"InhNeuron2","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.00581205183644831,NA,0.145343443878686,0.977887189303459,0.977887189303459,-0.0040286073437024
"InhNeuron3","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.139899839140954,NA,0.200362845620121,0.628401589603489,0.888996986252671,-0.0969711790613419
"InhNeuron4","Arteries","AD_Amyloid_vs_Control","MaxPathology",-1.16722529629741,NA,0.337168395542047,0.0164143734900231,0.344265028559013,-0.809058923206793
"InhNeuron5","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.00528831117950075,NA,0.0771858790654666,0.962122487615103,0.977887189303459,-0.00366557798399458
"Microglia1","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.229701053448607,NA,0.12378863246421,0.198374120893377,0.766591426710386,0.159216637569551
"Microglia2","Arteries","AD_Amyloid_vs_Control","MaxPathology",4.58474508536242e-06,NA,1.05249048487799e-05,0.762696834719288,0.899591138386853,3.17790312950503e-06
"Microglia3","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.0107331557890698,NA,0.106807639799758,0.944468479201294,0.977887189303459,0.00743965667370435
"Microglia4","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.0415512749130359,NA,0.0953074856421073,0.762505787563097,0.899591138386853,0.028801149054642
"Microglia5","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.846291881791967,NA,0.28186561584638,0.0374201117998928,0.344265028559013,-0.586604831794873
"Oligodendrocytes1","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.186781844823674,NA,0.410891322901613,0.752694129936353,0.899591138386853,0.129467309119315
"Oligodendrocytes2","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.090409667502208,NA,0.0949176633089015,0.509108154358981,0.841840242056211,-0.0626672061245176
"Oligodendrocytes3","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.180907720265717,NA,0.159345739502594,0.431316476086488,0.841840242056211,-0.125395676243709
"Oligodendrocytes4","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.0929922781685119,NA,0.14385134046099,0.654093320364892,0.888996986252671,-0.0644573354263502
"Oligodendrocytes5","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.259668198792714,NA,0.257740212599251,0.484969490224601,0.841840242056211,0.179988279874249
"Oligodendrocytes6","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.049017012673173,NA,0.100152235545487,0.734426232566941,0.899591138386853,-0.033976004133881
"Oligodendrocytes7","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.970653823503212,NA,0.298432809000804,0.0241670062915308,0.344265028559013,-0.672805961060982
"Oligodendrocytes8","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.204605534998528,NA,0.283098201944661,0.61639710038403,0.888996986252671,0.141821749711189
"OPC1","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.0296942396596809,NA,0.110054600985134,0.851644474386439,0.932753471947053,-0.0205824784989792
"OPC2","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.102045815127792,NA,0.104635008674638,0.499043659672977,0.841840242056211,0.0707327690437701
"OPC3","Arteries","AD_Amyloid_vs_Control","MaxPathology",1.04723673943869,NA,0.292970403048471,0.0132236796994945,0.344265028559013,0.72588919332072
"Pericytes","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.10785330063979,NA,0.278456208136603,0.788334598165981,0.906584787890878,-0.0747582112525548
"SMC","Arteries","AD_Amyloid_vs_Control","MaxPathology",-0.446222326268194,NA,0.696708017607225,0.657084728969365,0.888996986252671,-0.309297747355698
"VLMC1","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.100031159606973,NA,0.0720766192283269,0.336059301418693,0.81361725606631,0.0693363162497153
"VLMC2","Arteries","AD_Amyloid_vs_Control","MaxPathology",0.776981547357358,NA,0.306236181042725,0.0786368032759521,0.602882158448966,0.538562568897856
"Astrocytes1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.155196794214793,NA,0.10587994801552,0.30962851781407,0.678233896164153,-0.107574220341926
"Astrocytes2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.0326813883099195,NA,0.0706391039137637,0.748447923406741,0.848675414298159,0.0226530121638055
"Astrocytes3","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.1157614519674,NA,0.13516618503622,0.552754554833262,0.847556984077669,-0.0802397240487288
"Astrocytes4","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.147582407844422,NA,0.125227880563191,0.413996192184041,0.73245480155638,0.102296329897609
"Astrocytes5","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0259627327092456,NA,0.122630917009981,0.883329944282787,0.938776500851601,-0.017995994977045
"Endothelial","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0507669431067226,NA,0.0477990341126865,0.461617717895784,0.786459815674299,-0.0351889634800719
"ExNeuron1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0472254105333523,NA,0.0769155291265027,0.670409659243299,0.848675414298159,-0.0327341601619791
"ExNeuron10","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0517728902500189,NA,0.0777433576836455,0.644369126404606,0.848675414298159,-0.0358862329062401
"ExNeuron11","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.224330728533156,NA,0.128002152507547,0.224450734559692,0.603060223975845,0.155494211995715
"ExNeuron12","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.387992464812655,NA,0.553453929796488,0.627021902561152,0.848675414298159,-0.268935883063396
"ExNeuron13","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.229490271009999,NA,0.303073605904051,0.599682074183489,0.848675414298159,0.159070534316519
"ExNeuron14","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.541110134628351,NA,0.602864800390105,0.533846916855339,0.846791661218813,0.375068964190054
"ExNeuron2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.145409494898868,NA,0.086084824264523,0.241669514131054,0.603060223975845,-0.100790181415796
"ExNeuron3","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.14999456440062,NA,0.0762343651009228,0.172631006403965,0.603060223975845,-0.103968309413607
"ExNeuron4","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.465037443567101,NA,0.118191424589767,0.00638616346605672,0.0910003498701171,0.322339392863341
"ExNeuron5","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.121107026363358,NA,0.0748702541873639,0.262200097380802,0.603060223975845,-0.0839449938697609
"ExNeuron6","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.022305564755181,NA,0.143744282506326,0.914345256392922,0.938776500851601,0.015461039320851
"ExNeuron7","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-1.00344417894283,NA,0.463275910197646,0.133267728651608,0.534432038316526,-0.695534503483509
"ExNeuron8","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.125865722283754,NA,0.100244438825682,0.384132470814638,0.724481459765134,-0.0872434705301254
"ExNeuron9","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.360588586783785,NA,0.293063967984765,0.393739923785399,0.724481459765134,0.249940962271276
"Fibroblast","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.165027457942213,NA,0.0741816726200106,0.123073010477519,0.534432038316526,-0.11438831718762
"InhNeuron1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-2.03041184245823,NA,0.428642528111014,0.00102589031418088,0.0471909544523205,-1.40737424397545
"InhNeuron2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.241511887095969,NA,0.137463344097379,0.223298814213706,0.603060223975845,-0.167403283612282
"InhNeuron3","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.14006955225363,NA,0.085798806655104,0.257808103163732,0.603060223975845,-0.0970888152268973
"InhNeuron4","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.232791871748229,NA,0.175609606713845,0.358173611320458,0.724481459765134,0.161359029559558
"InhNeuron5","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.285528116918968,NA,0.110496821135287,0.0732741232016042,0.481515666753399,-0.197913009212973
"Microglia1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.525446232228221,NA,0.137140426864628,0.00791307390174932,0.0910003498701171,-0.364211574404838
"Microglia2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.237908353227745,NA,0.395032746214197,0.676350984287814,0.848675414298159,0.164905504271471
"Microglia3","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.0447621406106075,NA,0.108484863334697,0.774877552185275,0.848675414298159,0.0310267515600704
"Microglia4","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0521719491691391,NA,0.0890206994257281,0.684573937153876,0.848675414298159,-0.0361628394709055
"Microglia5","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0968665912642583,NA,0.0590000125800028,0.255114889056364,0.603060223975845,-0.0671428046252732
"Oligodendrocytes1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-1.21135877459919,NA,0.519938976581311,0.106332158156271,0.534432038316526,-0.839649919259981
"Oligodendrocytes2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.0439307340107697,NA,0.0844226106165829,0.718330554606588,0.848675414298159,0.0304504644194939
"Oligodendrocytes3","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0499239096768592,NA,0.450535603717172,0.938776500851601,0.938776500851601,-0.0346046172350443
"Oligodendrocytes4","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-1.12441578749686,NA,0.322407416955245,0.0156321025585386,0.143815343538555,-0.779385632880539
"Oligodendrocytes5","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.293192054639727,NA,0.434552567286514,0.640023812524487,0.848675414298159,0.203225246036104
"Oligodendrocytes6","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0544040536520635,NA,0.112864351456292,0.7382904842283,0.848675414298159,-0.0377100163999598
"Oligodendrocytes7","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.172041847283322,NA,0.0983587711481074,0.225358728162276,0.603060223975845,-0.119250321382759
"Oligodendrocytes8","Capillaries","AD_Amyloid_vs_Control","MaxPathology",1.18426539009416,NA,0.381458743592688,0.0314033425471083,0.24075895952783,0.820870216178488
"OPC1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.139538068469856,NA,0.0626455897937574,0.122605240072282,0.534432038316526,-0.0967204187406614
"OPC2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.102066995097895,NA,0.10290776754005,0.491777741888048,0.807920575958936,-0.0707474498803317
"OPC3","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-1.30683865685758,NA,0.340541148738843,0.00781460509156326,0.0910003498701171,-0.905831530447577
"Pericytes","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.129412927298707,NA,0.103140681466179,0.384460370802422,0.724481459765134,-0.0897022056851077
"SMC","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.243644258990671,NA,0.114266096567703,0.139417053473876,0.534432038316526,-0.168881331179001
"VLMC1","Capillaries","AD_Amyloid_vs_Control","MaxPathology",0.0296322091968007,NA,0.069546301105594,0.767737702929282,0.848675414298159,0.0205394822585249
"VLMC2","Capillaries","AD_Amyloid_vs_Control","MaxPathology",-0.0110999340838376,NA,0.0966314357528903,0.936538721722346,0.938776500851601,-0.00769388801461329
"Astrocytes1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.318060527093386,NA,0.226502954702038,0.330387920253858,0.524063597644051,0.220462757602191
"Astrocytes2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.235596868518061,NA,0.200625469833027,0.415661590618129,0.558443589905258,-0.163303305162046
"Astrocytes3","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.299837633382864,NA,0.139413734777754,0.136026041207927,0.250287915822585,0.207831610205099
"Astrocytes4","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.0742406250191892,NA,0.204732732021705,0.801543114433684,0.921774581598736,-0.0514596799150591
"Astrocytes5","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.00509591539905138,NA,0.217977580728583,0.987071239290455,0.987071239290455,-0.00353221939122447
"Endothelial","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.25996892206759,NA,0.206119248107889,0.381990118788659,0.549110795758697,-0.180196725364358
"ExNeuron1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.301194050632018,NA,0.136866004831038,0.127165909623688,0.243734660112069,0.208771806997013
"ExNeuron10","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.731500663391962,NA,0.263560231137456,0.0543794434669636,0.142554519247628,-0.507037622407868
"ExNeuron11","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.0428338334933578,NA,0.202549185269157,0.883461626019165,0.923618972656399,-0.0296901509184951
"ExNeuron12","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.915546861828069,NA,0.304491736653674,0.0371458463770856,0.113913928889729,-0.634608725946632
"ExNeuron13","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.521685750926543,NA,0.226729179490223,0.11073988806114,0.22147977612228,-0.361605007393031
"ExNeuron14","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.349210476317637,NA,0.303347256054741,0.424902731449653,0.558443589905258,0.242054257081566
"ExNeuron2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.261224816594089,NA,0.0783020955166863,0.0207546101452375,0.0795593388900769,0.181067245114482
"ExNeuron3","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.265763308350704,NA,0.183658829238138,0.315852238788892,0.518900106581751,-0.184213087879574
"ExNeuron4","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.161276187323394,NA,0.279113551243891,0.688779953608714,0.812407124769252,0.111788134534668
"ExNeuron5","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.411139682305101,NA,0.117579924636509,0.0153626261559582,0.0778607259160118,0.284980311606092
"ExNeuron6","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-1.00827986086147,NA,0.278945319573763,0.0122292226979144,0.0703180305130076,-0.6988863427715
"ExNeuron7","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-1.11427564136434,NA,0.345339226228336,0.0253179308814948,0.089586524657597,-0.772357019178317
"ExNeuron8","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.423421495170758,NA,0.152118209852799,0.0536840441173351,0.142554519247628,0.293493415566088
"ExNeuron9","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.782746039310909,NA,0.25828687349742,0.0356758206479816,0.113913928889729,-0.542558210242821
"Fibroblast","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.778676528063293,NA,0.329080501133743,0.10097647375733,0.211132626947144,-0.539737439995279
"InhNeuron1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-2.3275720726123,NA,0.289805637403367,2.5915194942662e-08,1.19209896736245e-06,-1.61335001968128
"InhNeuron2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.88877132407968,NA,0.261806058110096,0.0186188692407854,0.0778607259160118,-0.61604933744836
"InhNeuron3","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.657736803471537,NA,0.244266678984992,0.0619802257598382,0.142554519247628,-0.455908410876807
"InhNeuron4","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-1.60446152232871,NA,0.307657280012855,0.000300547730055332,0.00276503911650906,-1.11212798051906
"InhNeuron5","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.152684178202647,NA,0.189504117571275,0.576522608869178,0.716757838053573,-0.105832607637277
"Microglia1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-1.54441779480894,NA,0.290003844774777,0.000223057413609985,0.00256516025651483,-1.07050884007843
"Microglia2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.0926224193036941,NA,0.341182318332181,0.850741799112253,0.923618972656399,0.0642009687969966
"Microglia3","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.937753894081011,NA,0.273670730082835,0.0175431340210283,0.0778607259160118,-0.650001467741362
"Microglia4","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.22627652255183,NA,0.189556655392084,0.407999150651077,0.558443589905258,-0.15684293363371
"Microglia5","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.017463539534038,NA,0.262752404527968,0.963255064086458,0.984660732177268,0.0121048031906156
"Oligodendrocytes1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-1.5213606250734,NA,0.299323038779636,0.000426628100003786,0.00327081543336236,-1.05452682788455
"Oligodendrocytes2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.145105000232399,NA,0.192450343217601,0.60123610339019,0.727812125156545,-0.100579121796237
"Oligodendrocytes3","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.793247358792806,NA,0.292384724621822,0.0600363827509465,0.142554519247628,-0.549837170233856
"Oligodendrocytes4","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.880736950866564,NA,0.321974412750061,0.0579531256702721,0.142554519247628,-0.610480334308122
"Oligodendrocytes5","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.0689904443138233,NA,0.293585816875577,0.870609501169956,0.923618972656399,0.0478205319617045
"Oligodendrocytes6","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.049762145539184,NA,0.21753131300757,0.874012916161159,0.923618972656399,0.034492490879099
"Oligodendrocytes7","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.322366398095873,NA,0.157802638698413,0.1567776872376,0.277375908189601,0.22344735994742
"Oligodendrocytes8","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",0.604060739150196,NA,0.386716486478301,0.278935796364204,0.475223949361236,0.418702998228915
"OPC1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.21495783249114,NA,0.198232834868552,0.452274598800704,0.577906431800899,-0.148997415530511
"OPC2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.255939069985277,NA,0.197938504484519,0.370116397025621,0.549110795758697,-0.177403444755429
"OPC3","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-1.50696284995094,NA,0.280880352018439,0.000200145515891764,0.00256516025651483,-1.04454705065208
"Pericytes","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.393273415537901,NA,0.291387758473053,0.349525183565511,0.53593861480045,-0.272596359169276
"SMC","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-2.19303646750615,NA,0.282236600292234,7.20845408579693e-08,1.6579444397333e-06,-1.52009704431703
"VLMC1","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.8059975573894,NA,0.20728615779973,0.00703491612508036,0.0462294488219567,-0.558674934442665
"VLMC2","Parenchyma","AD_Amyloid_vs_Control","MaxPathology",-0.766722410570616,NA,0.290116067359966,0.0669725597242029,0.146701797491111,-0.531451477159147
